,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
1,1027,Ethereum,ETH,ethereum,7104,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1']",,120208181.65334852,120208181.65334852,True,,2,,,,2023-07-11T14:27:00.000Z,1871.4528959447794,6126049322.2919445,21.3419,0.17856527,0.12885157,-4.46960357,7.14992055,5.38179389,-2.35659529,224963949671.4152,18.9895,224963949671.42,,2023-07-11T14:27:00.000Z,,,,,,2023-07-11 14:28:22.449523+00:00
2,825,Tether,USDT,tether,56647,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83369138728.54579,85730981418.02774,True,,3,,,,2023-07-11T14:26:00.000Z,1.0001163526085228,21619702660.015244,21.2539,0.0057039,0.01007815,-0.01105465,-0.02642773,-0.0247924,-0.05078574,83378838945.30716,7.0399,85740956441.35,,2023-07-11T14:26:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-07-11 14:28:22.449523+00:00
3,1839,BNB,BNB,bnb,1493,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token']",,155849543.36951554,155849543.36951554,False,,4,,,,2023-07-11T14:27:00.000Z,247.15218554313418,656430156.9468496,4.9784,0.15158176,1.53005659,0.95127696,5.02196323,-19.34382602,-22.967908,38518555259.67524,3.2514,38518555259.68,,2023-07-11T14:27:00.000Z,,,,,,2023-07-11 14:28:22.449523+00:00
4,3408,USD Coin,USDC,usd-coin,13269,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,27373843014.165436,27373843014.165436,False,,5,,,,2023-07-11T14:26:00.000Z,1.00022475263046,3220678172.0204496,26.7364,0.02283047,0.01357442,0.01251219,0.03049893,0.02440764,0.04612087,27379995357.388668,2.3112,27379995357.39,,2023-07-11T14:26:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-07-11 14:28:22.449523+00:00
5,52,XRP,XRP,xrp,979,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'sec-security-token']",100000000000.0,52544091958.0,99988621362.0,False,,6,,,,2023-07-11T14:27:00.000Z,0.4732722402826442,770790645.7907448,11.3184,-0.1671148,0.19704661,-2.77405024,-6.8798956,10.40962643,-6.47799293,24867660114.57993,2.0991,47327224028.26,,2023-07-11T14:27:00.000Z,,,,,,2023-07-11 14:28:22.449523+00:00
6,2010,Cardano,ADA,cardano,861,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token']",45000000000.0,34966132577.234,35967965707.143,False,,7,,,,2023-07-11T14:27:00.000Z,0.29103317665123135,228796990.89004603,-2.4475,-0.22660387,1.46046775,-1.35743928,8.85648956,-20.17310956,-27.84718737,10176304639.160519,0.859,13096492949.31,,2023-07-11T14:27:00.000Z,,,,,,2023-07-11 14:28:22.449523+00:00
7,74,Dogecoin,DOGE,dogecoin,740,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,140129586383.70523,140129586383.70523,True,,8,,,,2023-07-11T14:27:00.000Z,0.06481021824049828,204607118.98430818,2.5557,-0.15372057,0.15970858,-6.54271087,4.7844177,-9.60991281,-21.66774338,9081829075.478691,0.7666,9081829075.48,,2023-07-11T14:27:00.000Z,,,,,,2023-07-11 14:28:22.449523+00:00
8,5426,Solana,SOL,solana,484,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token']",,402653625.1231419,552082901.3726681,True,,9,,,,2023-07-11T14:26:00.000Z,22.03594534915232,551554295.035349,26.6911,-0.55098122,5.57335372,13.16177913,43.22036631,7.50893227,-8.14225016,8872853277.85162,0.749,12165668642.85,,2023-07-11T14:26:00.000Z,,,,,,2023-07-11 14:28:22.449523+00:00
9,2,Litecoin,LTC,litecoin,942,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73338076.72743528,84000000.0,False,,10,,,,2023-07-11T14:27:00.000Z,97.26737640519652,678573872.176504,3.5435,-0.36921664,2.36741328,-10.21069392,25.1981304,22.97641498,5.08767782,7133402313.88063,0.6021,8170459618.04,,2023-07-11T14:27:00.000Z,,,,,,2023-07-11 14:28:22.449523+00:00
10,1958,TRON,TRX,tron,785,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'sec-security-token']",,89823336813.24152,89823395834.44893,True,,11,71659659264.0,5528517478.730592,,2023-07-11T14:27:00.000Z,0.07714964787040202,137665457.27348801,-18.7072,0.02803161,-0.17151257,-1.14361282,11.28283232,12.25518333,19.40974704,6929838805.686101,0.585,6929843359.15,,2023-07-11T14:27:00.000Z,,,,,,2023-07-11 14:28:22.449523+00:00
11,3890,Polygon,MATIC,polygon,769,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'sec-security-token']",10000000000.0,9319469069.28493,10000000000.0,False,,12,,,,2023-07-11T14:27:00.000Z,0.7412621090908058,500118980.45467085,61.6144,0.47522668,5.33937999,5.54649983,19.224482,-12.74117456,-33.1844301,6908169297.9046755,0.5831,7412621090.91,,2023-07-11T14:27:00.000Z,,,,,,2023-07-11 14:28:22.449523+00:00
12,6636,Polkadot,DOT,polkadot-new,528,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1203523292.8571494,1333002170.1623292,True,,13,,,,2023-07-11T14:27:00.000Z,5.142750265482807,101350015.65232295,7.6302,0.13247467,0.92884771,-6.53439681,15.06011466,-2.36760269,-19.72858478,6189419733.855846,0.5225,6855297264.49,,2023-07-11T14:27:00.000Z,,,,,,2023-07-11 14:28:22.449523+00:00
13,1831,Bitcoin Cash,BCH,bitcoin-cash,724,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19445725.0,19445725.0,False,,14,,,,2023-07-11T14:27:00.000Z,273.22351787671414,540265751.529389,2.1134,0.16141556,0.58884689,-3.09071097,166.77719915,139.67948639,111.46078816,5313029392.163167,0.4486,5737693875.41,,2023-07-11T14:27:00.000Z,,,,,,2023-07-11 14:28:22.449523+00:00
14,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1284,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem']",,157625.33778459,157625.33778459,False,,15,,,,2023-07-11T14:27:00.000Z,30384.206401537023,144196109.48374763,122.3448,0.03964092,10.07798463,-2.11392972,17.93269179,14.60522636,0.5793577,4789320797.358975,0.4043,4789320797.36,,2023-07-11T14:27:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-07-11 14:28:22.449523+00:00
0,1,Bitcoin,BTC,bitcoin,10329,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem']",21000000.0,19426706.0,19426706.0,False,,1,,,,2023-07-11T14:27:00.000Z,30523.852552920882,14905953715.063314,45.8155,0.40055232,0.73722628,-1.59252976,18.47267681,15.19640663,1.17640465,592977909532.9434,50.1062,641000903611.34,,2023-07-11T14:27:00.000Z,,,,,,2023-07-11 14:29:23.567587+00:00
1,1027,Ethereum,ETH,ethereum,7104,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1']",,120208181.65334852,120208181.65334852,True,,2,,,,2023-07-11T14:27:00.000Z,1871.4528959447794,6126049322.2919445,21.3419,0.17856527,0.12885157,-4.46960357,7.14992055,5.38179389,-2.35659529,224963949671.4152,18.9895,224963949671.42,,2023-07-11T14:27:00.000Z,,,,,,2023-07-11 14:29:23.567587+00:00
2,825,Tether,USDT,tether,56647,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83369138728.54579,85730981418.02774,True,,3,,,,2023-07-11T14:27:00.000Z,1.0000540630077475,21628335654.997433,21.3207,-0.00518147,0.00709441,-0.01464929,-0.01717617,-0.03000447,-0.05933644,83373645914.93877,7.0395,85735616292.74,,2023-07-11T14:27:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-07-11 14:29:23.567587+00:00
3,1839,BNB,BNB,bnb,1493,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token']",,155849543.36951554,155849543.36951554,False,,4,,,,2023-07-11T14:27:00.000Z,247.15218554313418,656430156.9468496,4.9784,0.15158176,1.53005659,0.95127696,5.02196323,-19.34382602,-22.967908,38518555259.67524,3.2514,38518555259.68,,2023-07-11T14:27:00.000Z,,,,,,2023-07-11 14:29:23.567587+00:00
4,3408,USD Coin,USDC,usd-coin,13273,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,27373843014.165436,27373843014.165436,False,,5,,,,2023-07-11T14:27:00.000Z,1.000123310161649,3221467279.381692,26.7798,0.00280996,0.01173646,0.0105974,0.03072501,0.0229277,0.01999456,27377218487.172462,2.311,27377218487.17,,2023-07-11T14:27:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-07-11 14:29:23.567587+00:00
5,52,XRP,XRP,xrp,979,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'sec-security-token']",100000000000.0,52544091958.0,99988621362.0,False,,6,,,,2023-07-11T14:27:00.000Z,0.4732722402826442,770790645.7907448,11.3184,-0.1671148,0.19704661,-2.77405024,-6.8798956,10.40962643,-6.47799293,24867660114.57993,2.0991,47327224028.26,,2023-07-11T14:27:00.000Z,,,,,,2023-07-11 14:29:23.567587+00:00
6,2010,Cardano,ADA,cardano,861,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token']",45000000000.0,34966132577.234,35967965707.143,False,,7,,,,2023-07-11T14:27:00.000Z,0.29103317665123135,228796990.89004603,-2.4475,-0.22660387,1.46046775,-1.35743928,8.85648956,-20.17310956,-27.84718737,10176304639.160519,0.859,13096492949.31,,2023-07-11T14:27:00.000Z,,,,,,2023-07-11 14:29:23.567587+00:00
7,74,Dogecoin,DOGE,dogecoin,740,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,140129586383.70523,140129586383.70523,True,,8,,,,2023-07-11T14:27:00.000Z,0.06481021824049828,204607118.98430818,2.5557,-0.15372057,0.15970858,-6.54271087,4.7844177,-9.60991281,-21.66774338,9081829075.478691,0.7666,9081829075.48,,2023-07-11T14:27:00.000Z,,,,,,2023-07-11 14:29:23.567587+00:00
8,5426,Solana,SOL,solana,484,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token']",,402653625.1231419,552082901.3726681,True,,9,,,,2023-07-11T14:27:00.000Z,22.047335122530736,551851288.2237741,26.77,-0.50414304,5.61451966,13.20850809,43.28355726,7.53945671,-7.99212954,8877439411.391771,0.7494,12171956741.98,,2023-07-11T14:27:00.000Z,,,,,,2023-07-11 14:29:23.567587+00:00
9,2,Litecoin,LTC,litecoin,942,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73338076.72743528,84000000.0,False,,10,,,,2023-07-11T14:27:00.000Z,97.26737640519652,678573872.176504,3.5435,-0.36921664,2.36741328,-10.21069392,25.1981304,22.97641498,5.08767782,7133402313.88063,0.6021,8170459618.04,,2023-07-11T14:27:00.000Z,,,,,,2023-07-11 14:29:23.567587+00:00
10,1958,TRON,TRX,tron,785,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'sec-security-token']",,89823336813.24152,89823395834.44893,True,,11,71659659264.0,5528517478.730592,,2023-07-11T14:27:00.000Z,0.07714964787040202,137665457.27348801,-18.7072,0.02803161,-0.17151257,-1.14361282,11.28283232,12.25518333,19.40974704,6929838805.686101,0.585,6929843359.15,,2023-07-11T14:27:00.000Z,,,,,,2023-07-11 14:29:23.567587+00:00
11,3890,Polygon,MATIC,polygon,769,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'sec-security-token']",10000000000.0,9319469069.28493,10000000000.0,False,,12,,,,2023-07-11T14:27:00.000Z,0.7412621090908058,500118980.45467085,61.6144,0.47522668,5.33937999,5.54649983,19.224482,-12.74117456,-33.1844301,6908169297.9046755,0.5831,7412621090.91,,2023-07-11T14:27:00.000Z,,,,,,2023-07-11 14:29:23.567587+00:00
12,6636,Polkadot,DOT,polkadot-new,528,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1203523292.8571494,1333002170.1623292,True,,13,,,,2023-07-11T14:27:00.000Z,5.142750265482807,101350015.65232295,7.6302,0.13247467,0.92884771,-6.53439681,15.06011466,-2.36760269,-19.72858478,6189419733.855846,0.5225,6855297264.49,,2023-07-11T14:27:00.000Z,,,,,,2023-07-11 14:29:23.567587+00:00
13,1831,Bitcoin Cash,BCH,bitcoin-cash,724,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19445725.0,19445725.0,False,,14,,,,2023-07-11T14:27:00.000Z,273.22351787671414,540265751.529389,2.1134,0.16141556,0.58884689,-3.09071097,166.77719915,139.67948639,111.46078816,5313029392.163167,0.4486,5737693875.41,,2023-07-11T14:27:00.000Z,,,,,,2023-07-11 14:29:23.567587+00:00
14,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1284,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem']",,157625.33778459,157625.33778459,False,,15,,,,2023-07-11T14:27:00.000Z,30384.206401537023,144196109.48374763,122.3448,0.03964092,10.07798463,-2.11392972,17.93269179,14.60522636,0.5793577,4789320797.358975,0.4043,4789320797.36,,2023-07-11T14:27:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-07-11 14:29:23.567587+00:00
0,1,Bitcoin,BTC,bitcoin,10329,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem']",21000000.0,19426706.0,19426706.0,False,,1,,,,2023-07-11T15:44:00.000Z,30605.846220715892,15586888935.185856,50.8897,0.28429635,0.98512343,-1.03581474,18.82197639,16.33336583,2.25216573,594570776411.0587,50.0186,642722770635.03,,2023-07-11T15:44:00.000Z,,,,,,2023-07-11 15:45:22.372924+00:00
1,1027,Ethereum,ETH,ethereum,7104,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1']",,120208181.65334852,120208181.65334852,True,,2,,,,2023-07-11T15:43:00.000Z,1871.8903161387066,6250526589.314259,24.5387,-0.02227605,0.02616661,-4.11858365,7.38656494,5.90971666,-2.38211105,225016531157.54562,18.9386,225016531157.55,,2023-07-11T15:43:00.000Z,,,,,,2023-07-11 15:45:22.372924+00:00
2,825,Tether,USDT,tether,56650,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83369138728.54579,85730981418.02774,True,,3,,,,2023-07-11T15:43:00.000Z,1.0000120891754378,22104619345.285946,23.0432,-0.00395635,-0.00013044,-0.02690837,-0.0459456,-0.05145161,-0.06846457,83370146592.68999,7.0162,85732017834.9,,2023-07-11T15:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-07-11 15:45:22.372924+00:00
3,1839,BNB,BNB,bnb,1493,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token']",,155849543.36951554,155849543.36951554,False,,4,,,,2023-07-11T15:43:00.000Z,247.01691363671534,620048300.0401746,-7.3544,-0.06669783,0.85677342,1.39508007,5.06125368,-19.13021682,-22.73810664,38497473194.82914,3.2402,38497473194.83,,2023-07-11T15:43:00.000Z,,,,,,2023-07-11 15:45:22.372924+00:00
4,3408,USD Coin,USDC,usd-coin,13274,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,27373843014.165436,27373843014.165436,False,,5,,,,2023-07-11T15:43:00.000Z,0.9999733447983913,3336317968.311999,29.9121,-0.00888455,0.00095795,-0.00690381,-0.00531768,-0.01079518,0.02123569,27373113358.861088,2.3039,27373113358.86,,2023-07-11T15:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-07-11 15:45:22.372924+00:00
5,52,XRP,XRP,xrp,979,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'sec-security-token']",100000000000.0,52544091958.0,99988621362.0,False,,6,,,,2023-07-11T15:43:00.000Z,0.47391600898770037,767312740.3307861,8.2004,0.01919592,0.3297838,-2.05615892,-6.69374982,11.33026914,-5.74148272,24901486356.618084,2.0958,47391600898.77,,2023-07-11T15:43:00.000Z,,,,,,2023-07-11 15:45:22.372924+00:00
6,2010,Cardano,ADA,cardano,862,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token']",45000000000.0,34966132577.234,35967965707.143,False,,7,,,,2023-07-11T15:43:00.000Z,0.29097798443634515,228801503.11697704,7.6954,-0.14999464,1.20460125,-0.83176758,9.53581104,-19.32105542,-27.57167071,10174374780.857576,0.8563,13094009299.64,,2023-07-11T15:43:00.000Z,,,,,,2023-07-11 15:45:22.372924+00:00
7,74,Dogecoin,DOGE,dogecoin,740,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,140129586383.70523,140129586383.70523,True,,8,,,,2023-07-11T15:43:00.000Z,0.06483264796402402,205047165.96102744,1.6336,-0.11869555,0.0165381,-7.54131876,5.49870832,-8.97234498,-21.23988548,9084972143.359055,0.7646,9084972143.36,,2023-07-11T15:43:00.000Z,,,,,,2023-07-11 15:45:22.372924+00:00
8,5426,Solana,SOL,solana,484,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token']",,402653625.1231419,552082901.3726681,True,,9,,,,2023-07-11T15:43:00.000Z,22.015807942002485,558983990.5937843,28.2081,-0.77919997,4.35190904,12.1925658,44.09334581,8.27336497,-6.32931312,8864744877.862158,0.7461,12154551124.68,,2023-07-11T15:43:00.000Z,,,,,,2023-07-11 15:45:22.372924+00:00
9,2,Litecoin,LTC,litecoin,942,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73338076.72743528,84000000.0,False,,10,,,,2023-07-11T15:44:00.000Z,96.59156466499988,706314853.4012908,5.5951,-0.72646985,1.48493219,-9.75803767,24.77326331,22.92459811,4.93870149,7083839580.624787,0.5962,8113691431.86,,2023-07-11T15:44:00.000Z,,,,,,2023-07-11 15:45:22.372924+00:00
